District_Name,Crop_Year,Season,Area,Production,Temperature,PH,Rainfall,Sowing Temp,Harvest Temp,Phosphorous,Nitrogen,Potash,crop
BANGALORE RURAL,1998,Kharif,5522,2151,34.42605724,7.224929576,63.15166234,26.35589489,38.19190561,16.46713676,5.968055647,12.31406574,arhar/tur
BELGAUM,1998,Kharif,8602,3645,32.81486149,6.686566567,62.05873647,26.11842068,39.23436703,17.70363661,6.931862379,11.9701454,arhar/tur
BELLARY,1998,Kharif,7563,2234,34.47321683,7.248153881,64.57315369,28.39244186,36.41931807,17.34703827,4.727514318,12.54083306,arhar/tur
BENGALURU URBAN,1998,Kharif,936,436,31.83831667,6.731360254,62.05625497,31.3598405,36.24158387,17.77381646,7.629539467,10.50945998,arhar/tur
BIDAR,1998,Kharif,54354,41464,32.9177804,7.429414746,64.13408593,30.84620798,36.2743186,14.44236239,7.895246931,13.77723949,arhar/tur
BIJAPUR,1998,Kharif,14304,5191,30.27911735,6.768784285,61.0356435,26.78812326,39.6007825,16.10975794,4.223126853,10.16647905,arhar/tur
CHAMARAJANAGAR,1998,Kharif,2487,572,33.41729288,7.259450456,60.96944398,30.65180178,39.36600667,15.98461074,6.054486941,12.90428576,arhar/tur
CHIKMAGALUR,1998,Kharif,1035,482,30.00515386,6.578606849,63.17724472,28.60376025,37.51576194,16.95079197,5.647424314,10.57739708,arhar/tur
CHITRADURGA,1998,Kharif,7582,3393,30.32049214,7.321877789,64.86800418,32.51493213,35.59588647,14.29438383,5.609639481,12.09631434,arhar/tur
DAVANGERE,1998,Kharif,6657,3428,31.48693002,7.081164317,62.69132005,31.31770309,36.38114573,14.02233149,5.121190382,12.22744797,arhar/tur
DHARWAD,1998,Kharif,2473,611,34.49119509,6.992741798,63.12223221,30.65776954,38.82703561,15.34888052,7.800979711,12.29160939,arhar/tur
GADAG,1998,Kharif,2449,503,32.24452441,6.529268921,62.65582543,27.93312542,35.76810298,16.35826992,4.499510107,11.79397946,arhar/tur
GULBARGA,1998,Kharif,273391,124147,34.22421696,7.014668267,63.04595777,28.33928979,36.67374217,16.39817083,5.651554058,10.31272416,arhar/tur
HASSAN,1998,Kharif,3730,858,32.89266542,6.877890689,62.23910529,28.21335827,35.08817994,14.65648809,7.595582295,12.46609712,arhar/tur
HAVERI,1998,Kharif,7477,2216,32.49805739,6.600286274,62.35444002,28.96292887,37.47791196,17.99532549,6.156535274,12.21709947,arhar/tur
KOLAR,1998,Kharif,12694,11239,31.44512499,7.022517916,64.9316881,30.95771433,38.34674466,16.34695358,6.972516715,11.51242099,arhar/tur
KOPPAL,1998,Kharif,13481,2818,30.59352656,7.498387132,60.1160988,30.91502745,39.08765871,14.75707466,6.643474698,13.56574164,arhar/tur
MANDYA,1998,Kharif,2060,959,30.71543509,7.40744605,62.76502927,26.88770549,37.78630478,14.20589883,6.083474032,11.74853002,arhar/tur
MYSORE,1998,Kharif,6687,1957,34.33252086,7.424907501,62.74586175,30.44701944,35.54552315,17.75201488,4.902529894,13.86644286,arhar/tur
RAICHUR,1998,Kharif,19100,3429,34.74971523,6.906977613,64.19308758,28.01794189,39.09173788,15.2499632,7.475078154,12.93355888,arhar/tur
SHIMOGA,1998,Kharif,508,236,33.51768622,7.445084181,61.56657158,27.43879815,39.68159218,17.95690437,5.66022348,13.83300671,arhar/tur
TUMKUR,1998,Kharif,15946,6787,31.00175268,7.064959497,60.52666657,31.0659737,36.21467437,14.38151041,6.402950385,10.57885602,arhar/tur
UTTAR KANNAD,1998,Kharif,204,95,31.45960696,6.868840846,63.71014358,30.34280247,36.41287865,17.99122621,7.593813485,10.11949533,arhar/tur
BAGALKOT,1998,Kharif,48855,52375,19.96599755,6.293076585,46.79195082,30.11696916,22.1072059,42.35710457,30.11238598,0,bajra
BELGAUM,1998,Kharif,30894,8901,18.57147777,6.473779644,48.32504817,31.1930172,20.97185693,39.7824756,31.21782273,0,bajra
BELLARY,1998,Kharif,25918,24114,16.51795517,6.016069057,57.13265022,31.35857646,20.8287041,41.05874938,29.54005027,0,bajra
BIDAR,1998,Kharif,13994,6398,19.62667383,6.483588054,51.69535576,31.83174525,24.99464139,40.09372906,29.55101021,0,bajra
BIJAPUR,1998,Kharif,88693,64614,18.40159514,6.439566187,46.44852546,31.95640668,24.00634346,42.15172171,28.76649356,0,bajra
CHAMARAJANAGAR,1998,Kharif,790,548,19.09458836,6.101601856,52.25720224,30.49390043,22.49027144,40.38115957,30.21427929,0,bajra
CHITRADURGA,1998,Kharif,8649,6113,16.09172885,6.413738168,58.97174118,31.35089692,20.04838633,40.85522288,32.81851845,0,bajra
DAVANGERE,1998,Kharif,914,515,19.56900885,5.880324356,47.96694881,30.37174305,20.85213178,39.84518407,29.5939215,0,bajra
GADAG,1998,Kharif,1190,598,18.01546928,6.469683213,40.68478339,30.57590068,20.71620458,42.14402376,27.66888521,0,bajra
GULBARGA,1998,Kharif,74628,47736,17.12320793,6.15588413,48.99669723,31.64509233,23.52515024,38.55580574,28.95734837,0,bajra
HAVERI,1998,Kharif,892,589,17.98347739,5.819032574,46.22323349,30.71314701,21.05414446,41.80769507,28.58151056,0,bajra
KOLAR,1998,Kharif,172,81,16.18404248,6.335132873,56.06837492,31.1811931,21.68556443,38.8660967,30.23901569,0,bajra
KOPPAL,1998,Kharif,54118,26932,19.0786461,5.972321037,50.5578661,30.21421902,22.28233216,37.6812392,31.89988523,0,bajra
MANDYA,1998,Kharif,5,2,17.61049776,5.983468331,40.35069489,30.87574491,23.35934249,42.32358529,31.38616673,0,bajra
MYSORE,1998,Kharif,6,3,17.26957925,6.053247913,49.90041305,31.43305731,23.49899069,40.20530469,32.41246224,0,bajra
RAICHUR,1998,Kharif,65722,42536,17.75879515,6.249282312,42.23121666,31.54087074,20.13324561,39.91006492,27.0961626,0,bajra
TUMKUR,1998,Kharif,376,176,15.09967433,6.047604207,59.08918257,31.11053786,21.59509676,39.62582919,32.59127133,0,bajra
BAGALKOT,1998,Whole Year,43,4,23.75316798,8.49199584,9.290790649,25.01483495,17.1837167,39.60134016,0,0,coriander
BANGALORE RURAL,1998,Whole Year,129,14,19.56586932,9.856544106,9.221365062,26.07484257,20.92933024,41.57432176,0,0,coriander
BELGAUM,1998,Whole Year,465,55,21.44310562,8.509221551,8.946424258,22.07328068,23.59144448,41.40147672,0,0,coriander
BELLARY,1998,Whole Year,11095,2241,17.52702523,9.967603201,9.716349861,25.83217419,17.0805468,37.90090859,0,0,coriander
BENGALURU URBAN,1998,Whole Year,12,2,25.16881199,9.548778848,8.616268508,24.0687201,21.74955959,37.29294341,0,0,coriander
BIDAR,1998,Whole Year,786,83,19.60138687,8.128786215,8.661277894,22.52222121,19.1115548,37.5020987,0,0,coriander
BIJAPUR,1998,Whole Year,381,36,25.9051434,9.763216819,7.767078874,24.6412146,19.8609363,40.07647048,0,0,coriander
CHAMARAJANAGAR,1998,Whole Year,166,16,16.40797648,8.373375367,7.933203633,22.77291675,17.49993909,42.4874145,0,0,coriander
CHIKMAGALUR,1998,Whole Year,1390,142,26.46768465,8.977058358,7.701108286,23.34692211,20.47264753,42.16072149,0,0,coriander
CHITRADURGA,1998,Whole Year,698,70,27.83135348,8.042301135,8.778429433,26.38603958,19.06015888,39.18940734,0,0,coriander
DAVANGERE,1998,Whole Year,127,13,27.12029694,8.177943725,9.249456983,26.74896445,17.57650205,39.78244622,0,0,coriander
DHARWAD,1998,Whole Year,576,59,25.40264668,9.40447545,8.442188691,27.48066849,24.82507206,40.79204599,0,0,coriander
GADAG,1998,Whole Year,113,12,18.06226887,8.178120541,9.627501949,22.88031197,20.48884962,37.97855548,0,0,coriander
GULBARGA,1998,Whole Year,46,7,18.27922577,8.104842053,8.095906892,25.47113678,15.26753626,41.63861834,0,0,coriander
HASSAN,1998,Whole Year,226,28,26.04714566,8.380931073,7.686931257,25.21223828,18.44676141,41.98539144,0,0,coriander
HAVERI,1998,Whole Year,518,53,24.86135755,8.785100967,8.872118039,24.86410389,15.19800536,41.39886177,0,0,coriander
KOLAR,1998,Whole Year,60,6,26.53621396,9.05077923,9.170568101,25.50909192,21.73614285,42.6978225,0,0,coriander
KOPPAL,1998,Whole Year,413,72,27.72009564,9.323341344,9.839207463,25.8072964,20.17991108,40.03695037,0,0,coriander
MYSORE,1998,Whole Year,639,63,27.35401319,9.842930708,9.883880231,25.20977189,19.1691448,41.52903873,0,0,coriander
TUMKUR,1998,Whole Year,52,6,15.65151733,9.437132355,9.162303981,27.85754472,19.04016146,37.67171431,0,0,coriander
BAGALKOT,1998,Kharif,15225,22129,19.92632553,7.782682876,89.88047794,34.44018499,23.36233025,28.22277927,12.96297619,0,cotton(lint)
BELGAUM,1998,Kharif,65829,98969,17.38590601,7.197612215,75.37587405,33.66879919,24.06641807,32.80486021,10.91670512,0,cotton(lint)
BELLARY,1998,Kharif,66412,85696,25.51739618,6.731153479,71.63222263,30.13324666,21.84417312,31.05895132,12.83063888,0,cotton(lint)
BIDAR,1998,Kharif,3616,3439,29.73660647,7.030785806,92.12570626,29.38461438,15.19855069,27.786287,11.90591231,0,cotton(lint)
BIJAPUR,1998,Kharif,8727,12667,30.87468514,6.829031158,69.27996218,31.21378512,22.46456256,29.22280237,10.04441429,0,cotton(lint)
CHAMARAJANAGAR,1998,Kharif,12738,32303,31.46299057,6.178398588,65.60972746,34.31731103,19.65319691,29.95432944,11.9316631,0,cotton(lint)
CHIKMAGALUR,1998,Kharif,3270,4898,25.1557601,7.875626602,78.18615658,26.84833154,24.32891136,32.78396061,12.56630209,0,cotton(lint)
CHITRADURGA,1998,Kharif,26795,30271,33.70635568,7.749214178,78.47803906,34.37441771,20.58810193,27.76033875,11.12243964,0,cotton(lint)
DAVANGERE,1998,Kharif,26284,31242,23.19779241,6.896975625,60.93834094,27.58172188,22.2573503,29.11800513,11.71514609,0,cotton(lint)
DHARWAD,1998,Kharif,86875,160464,22.96798362,6.059591887,78.81140004,33.11170875,21.38489237,31.93973413,10.68711618,0,cotton(lint)
GADAG,1998,Kharif,62230,69246,24.404205,6.554920862,61.96618015,33.63325812,21.86959818,29.78570716,13.86948399,0,cotton(lint)
GULBARGA,1998,Kharif,20113,38605,30.9027432,6.672421486,55.56782094,26.84111507,24.04800802,28.6234185,13.1911786,0,cotton(lint)
HASSAN,1998,Kharif,5225,5688,27.41474571,7.766694463,85.57104192,28.34110692,16.3537927,27.37345486,10.51782111,0,cotton(lint)
HAVERI,1998,Kharif,79382,91997,17.31318135,7.35774115,62.3896205,34.40598329,16.40777504,32.26463581,12.31516612,0,cotton(lint)
KODAGU,1998,Kharif,2,3,19.05843014,7.864910827,70.48229367,33.82592471,20.93500403,29.25643465,10.75149213,0,cotton(lint)
KOLAR,1998,Kharif,30,53,15.93304378,7.555712048,63.89095086,30.51089022,22.38917105,31.40553473,10.65159979,0,cotton(lint)
KOPPAL,1998,Kharif,19182,18430,24.12806336,7.80201425,98.73047888,26.64624529,19.22574795,32.12143622,10.79207613,0,cotton(lint)
MANDYA,1998,Kharif,44,65,27.23989674,7.784600642,88.64358007,33.08289426,22.63330661,31.05491708,12.28986558,0,cotton(lint)
MYSORE,1998,Kharif,59668,153042,30.99301083,6.165783847,68.83660477,30.8901893,21.14327373,28.64112621,10.64467736,0,cotton(lint)
RAICHUR,1998,Kharif,49208,58421,28.51869176,7.352191877,71.01886192,29.30134511,21.20437271,30.38413876,13.56218916,0,cotton(lint)
SHIMOGA,1998,Kharif,18011,42405,27.81840731,6.87265561,87.06201212,27.24066004,20.82572372,32.29988482,13.08072553,0,cotton(lint)
TUMKUR,1998,Kharif,1343,2020,22.90282904,7.153029021,89.0980187,27.95355807,17.27469825,32.15116231,11.85484293,0,cotton(lint)
UTTAR KANNAD,1998,Kharif,6286,14823,16.76265295,6.498188127,76.21785842,26.32962269,20.59854636,29.64014711,10.95521517,0,cotton(lint)
BAGALKOT,1998,Whole Year,619,816,24.62203644,6.816666371,79.55583068,36.47843933,39.12089989,13.56771731,25.29759134,13.40340491,dry chillies
BANGALORE RURAL,1998,Whole Year,1652,627,21.63717291,6.69114692,132.8517693,35.1587526,37.54493801,10.04704188,26.01033509,12.40169047,dry chillies
BELGAUM,1998,Whole Year,10884,6945,21.83013346,6.246134288,135.8401849,38.29717815,36.42062611,12.62504403,24.29054474,11.1925242,dry chillies
BELLARY,1998,Whole Year,11574,25136,28.42731117,6.497350022,100.4760343,35.68372671,37.31601805,12.84334395,26.743871,12.21666751,dry chillies
BENGALURU URBAN,1998,Whole Year,162,159,38.57645573,6.685670421,80.38140835,36.32412473,37.30852199,11.99356724,24.92638776,11.40917884,dry chillies
BIDAR,1998,Whole Year,772,682,21.95696449,6.373552274,66.59504213,37.75179385,38.78688714,13.86764169,26.88310285,11.05762495,dry chillies
BIJAPUR,1998,Whole Year,2276,1637,21.06540173,6.736271525,84.24641889,39.28810616,35.22332477,11.73110899,22.46947393,13.92458059,dry chillies
CHAMARAJANAGAR,1998,Whole Year,511,491,39.72425878,6.491228979,120.3808172,38.39059156,37.53956897,11.9243654,23.33787725,10.80129765,dry chillies
CHIKMAGALUR,1998,Whole Year,2962,809,34.98486369,6.123559094,128.5930926,39.99463922,35.57515497,11.68356893,27.64417447,13.80937085,dry chillies
CHITRADURGA,1998,Whole Year,3786,2120,26.74762014,6.661749986,74.40976731,36.96668429,37.31503031,13.01048924,25.5902945,13.57932512,dry chillies
DAKSHIN KANNAD,1998,Whole Year,468,608,32.58598231,6.84244268,121.1703871,38.12974099,38.77651599,11.188946,26.39674763,13.49730826,dry chillies
DAVANGERE,1998,Whole Year,4683,4237,28.03368597,6.22027666,81.81122381,38.13472188,39.65787628,10.97488095,25.61989116,10.0979227,dry chillies
DHARWAD,1998,Whole Year,43111,33220,23.31094346,6.466341142,64.83423207,35.23677965,39.65076225,12.83543105,24.86341266,12.46239443,dry chillies
GADAG,1998,Whole Year,14529,6003,22.95364767,6.233664493,105.3785926,35.01784641,36.89552136,11.80767105,25.78788891,11.76256281,dry chillies
GULBARGA,1998,Whole Year,3070,4185,36.98921716,6.918349038,115.9391501,35.25392382,37.98642161,13.07803903,26.05120709,13.25965503,dry chillies
HASSAN,1998,Whole Year,1712,4571,30.05800906,6.097255314,72.20590457,39.36372038,36.99677222,13.25678528,25.34944202,10.33086974,dry chillies
HAVERI,1998,Whole Year,53823,41073,38.78783047,6.722947706,124.5402562,38.00026053,39.01428113,10.16859292,23.01694051,12.14723753,dry chillies
KODAGU,1998,Whole Year,256,1363,20.40382689,6.056190355,112.8393777,38.62560431,37.36033341,13.91907616,24.3738762,13.67044586,dry chillies
KOLAR,1998,Whole Year,2070,1822,39.48669957,6.296960435,92.77671086,38.75696467,38.09167731,11.23106318,26.70615064,12.46086865,dry chillies
KOPPAL,1998,Whole Year,156,134,31.74254534,6.995668673,104.1169302,38.57455164,39.2067642,12.91069043,23.3740983,13.76217543,dry chillies
MANDYA,1998,Whole Year,1251,1298,31.68533012,6.207458284,123.5805854,37.53469312,35.89752128,11.15402651,24.72166388,13.57456489,dry chillies
MYSORE,1998,Whole Year,2000,564,28.12473749,6.980730997,138.3413362,38.63142112,36.77221144,13.76878668,24.74169345,11.07773327,dry chillies
RAICHUR,1998,Whole Year,1392,1081,29.04842038,6.584570935,119.9527948,35.13457916,37.31765692,13.98646982,24.99944131,10.80863184,dry chillies
SHIMOGA,1998,Whole Year,2217,1634,27.22923782,6.125881892,135.8790984,36.34583905,35.31334535,12.46793561,22.99130606,12.81923081,dry chillies
TUMKUR,1998,Whole Year,3716,4467,39.17870252,6.535627349,132.2346613,38.72111394,39.84730695,11.50574479,24.20945167,10.30985585,dry chillies
UDUPI,1998,Whole Year,542,705,28.73839678,6.694892906,98.68414309,35.56069217,37.60861159,13.73097851,24.05279342,11.52067343,dry chillies
UTTAR KANNAD,1998,Whole Year,125,111,35.51472377,6.076372082,80.24409339,37.30805344,39.95779577,11.07344384,25.26082863,10.69494809,dry chillies
BAGALKOT,1998,Rabi,17835,15170,25.61560568,6.06176161,64.48146384,24.3644375,31.22059065,52.21079026,19.29553753,0,gram
BANGALORE RURAL,1998,Rabi,50,35,24.91059907,5.87936799,61.22465236,24.86820441,31.52700131,50.75359336,20.34854372,0,gram
BELGAUM,1998,Rabi,24199,17873,27.66681498,6.656397111,78.05738174,27.98676657,31.44618863,51.8019768,20.42023728,0,gram
BELLARY,1998,Rabi,9325,6070,27.40387587,6.004035485,77.97880031,27.5461832,30.49071736,48.94846946,20.90765113,0,gram
BIDAR,1998,Rabi,41731,18557,26.10818573,6.857815332,69.38329615,26.98588179,30.75551372,50.46892295,20.97631725,0,gram
BIJAPUR,1998,Rabi,48080,29390,29.4389031,5.547628896,72.76384942,26.78583642,31.67395529,51.63435933,18.38433243,0,gram
CHAMARAJANAGAR,1998,Rabi,748,201,25.65193134,5.524654557,64.15367063,25.35320262,30.18298217,52.68221455,18.29644476,0,gram
CHIKMAGALUR,1998,Rabi,3670,3476,26.13669402,5.70402021,70.4731984,27.85098545,30.01940429,47.47157418,20.97181362,0,gram
CHITRADURGA,1998,Rabi,2960,1627,25.47959104,5.927853016,78.82342662,24.20691075,31.66548397,48.00794761,21.88948093,0,gram
DAVANGERE,1998,Rabi,2151,1114,25.84921098,6.590395659,72.66520578,26.30158841,31.13975027,47.89210942,21.36630452,0,gram
DHARWAD,1998,Rabi,25359,15281,24.48664294,6.536817364,64.83393732,26.13949036,30.23902929,53.46616665,20.32118662,0,gram
GADAG,1998,Rabi,26180,13291,24.79822042,6.494788201,82.27360809,27.83144472,30.56894345,47.93502975,18.15646067,0,gram
GULBARGA,1998,Rabi,119488,62134,27.18708819,5.664142852,79.72416152,26.5521289,31.35156372,47.23498108,20.83474836,0,gram
HASSAN,1998,Rabi,3937,909,27.37864996,6.89212308,86.37623964,24.92622818,31.90872717,50.98897911,18.20857916,0,gram
HAVERI,1998,Rabi,1902,1169,29.93876475,6.336676591,64.48404821,27.65959639,31.55596567,52.30919648,19.00404241,0,gram
KOLAR,1998,Rabi,21,15,24.16775821,6.660758057,84.35625309,26.68044605,30.48938069,46.41332467,19.36397533,0,gram
KOPPAL,1998,Rabi,11179,5352,29.21755386,6.230274738,80.86874024,27.11304081,31.0432308,50.10465239,18.27951608,0,gram
MANDYA,1998,Rabi,57,38,29.36764589,6.850923081,77.07010292,26.26897662,31.02831084,46.52826699,21.87560459,0,gram
MYSORE,1998,Rabi,923,213,27.23653224,6.399928746,68.6911024,24.46626237,30.67136025,49.62752993,18.90798491,0,gram
RAICHUR,1998,Rabi,14597,10077,27.07062207,6.248310477,68.49293038,25.27456065,30.38297445,52.32777459,18.64592311,0,gram
SHIMOGA,1998,Rabi,332,186,25.34360846,6.081437945,66.89695393,26.50395832,30.03951991,50.34537064,19.86845638,0,gram
TUMKUR,1998,Rabi,474,260,28.28766013,6.148588216,73.52887149,24.00415844,31.94715701,53.33748793,20.86170696,0,gram
UTTAR KANNAD,1998,Rabi,128,70,29.98943172,5.635606822,67.34935469,26.92034923,30.49600386,48.33873777,19.87623934,0,gram
BAGALKOT,1998,Kharif,16368,7734,26.4875806,6.691111851,71.63115564,29.06319154,21.27728135,6.395389948,8.231983615,8.500753311,groundnut
BANGALORE RURAL,1998,Kharif,23543,24490,23.96582968,6.510451484,65.01665405,27.17519184,19.8944371,5.022797233,9.739011808,9.754657888,groundnut
BELGAUM,1998,Kharif,81367,68291,21.79621722,6.616691811,60.86214005,29.67152324,24.76048622,5.454533866,6.240916313,8.856171154,groundnut
BELLARY,1998,Kharif,68396,61555,26.46418665,6.534970032,63.66575919,28.62734563,19.57791559,5.338947896,7.343683753,9.368026774,groundnut
BENGALURU URBAN,1998,Kharif,769,709,28.15362925,6.916418187,71.53398686,32.39472723,19.43156586,6.607090867,7.545651453,9.688443317,groundnut
BIDAR,1998,Kharif,2344,681,24.97904478,6.628753207,66.94530784,27.3324008,19.65508347,5.59941467,7.49257173,9.366967654,groundnut
BIJAPUR,1998,Kharif,56125,14096,20.41596807,6.65566368,64.54632813,34.90526999,18.51386519,5.232294224,8.585438676,10.92462969,groundnut
CHAMARAJANAGAR,1998,Kharif,17248,22861,25.27962161,6.513138817,59.81720739,31.30617368,24.12168239,5.52722389,6.975614478,9.730644836,groundnut
CHIKMAGALUR,1998,Kharif,5561,7173,20.67026083,6.649053163,63.64698748,33.00222601,22.71378909,5.337645767,8.713875396,11.6649444,groundnut
CHITRADURGA,1998,Kharif,155527,191503,23.35221601,6.536105426,69.51432743,30.46720371,20.85327225,6.85780065,7.407704289,8.935647893,groundnut
DAVANGERE,1998,Kharif,27008,25351,22.89504052,6.767620307,68.472849,30.91120064,19.11663732,5.890282594,7.022943243,11.52522831,groundnut
DHARWAD,1998,Kharif,38406,38237,27.7249853,6.598480337,70.09948594,29.33559214,20.83108502,6.171675516,7.167582008,10.49711608,groundnut
GADAG,1998,Kharif,77698,53509,20.97763282,6.883572438,62.94522533,33.97102915,20.32403228,5.969050144,9.548029276,9.106988425,groundnut
GULBARGA,1998,Kharif,59104,19989,29.29244232,6.770600549,50.86290479,34.95522103,23.78695949,5.816518249,6.047588022,8.637635606,groundnut
HASSAN,1998,Kharif,1884,1826,23.58522911,6.652685723,74.10832666,27.11223016,20.23460329,5.442267463,8.17183624,11.28769557,groundnut
HAVERI,1998,Kharif,29150,33033,27.23008783,6.537891919,72.50223036,32.16152863,21.16676357,5.748219021,7.563954095,8.608129736,groundnut
KOLAR,1998,Kharif,84759,69141,21.14588664,6.963227384,64.51049718,34.34184273,19.29638851,6.055554948,9.691851298,8.412239998,groundnut
KOPPAL,1998,Kharif,33546,13592,21.73984708,6.874410943,70.44402501,34.49881551,23.09685136,5.797332404,6.957477359,8.528231426,groundnut
